id,match_id,team,team_side,event,player_id,player_name,position,match_time_minute,half_period,video_timestamp,duration,in_possession,origin_x,origin_y,is_opponent_half,origin_third,outcome,type,pass_type,receiver_name,pass_end_x,pass_end_y,pass_end_third,pass_direction,is_key_pass,shot_type,is_outside_the_box,blocker_name,keeper_name,duel_type,defender_name,player_out,player_out_position,player_in,player_in_position,created_at
evt_0413,match_17_sbu_vs_sin,San Beda University,right,Pass,43,"Omitade, Edvard",LW,2684,1,2942.271902,4.0,true,52.19,86.64,false,middle third,Successful,Short,Short,"Pineda, Jaryl",71.44,50.63,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-06T10:48:51+00:00
evt_0414,match_17_sbu_vs_sin,San Beda University,right,Pass,42,"Barro, Harvy",CDM,2688,1,2945.838501,4.0,true,59.94,38.26,false,middle third,Successful,Long,Long,"Libarnes, Jaro",37.44,6.38,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-06T10:49:07+00:00
evt_0415,match_17_sbu_vs_sin,San Beda University,right,Pass,14,"Libarnes, Jaro",CB,2695,1,2953.181061,7.0,true,5.94,20.25,true,attacking third,Successful,Cross,Cross,"Encaya, Pius",6.19,37.13,attacking third,Lateral Pass,False,,true,,,,,,,,,2025-11-06T10:49:33+00:00
evt_0416,match_17_sbu_vs_sin,San Beda University,right,Shot,22,"Encaya, Pius",ST,2695,1,2953.181061,0.0,true,6.94,37.88,true,attacking third,Goal,Right Foot,,,,,,,,Right Foot,false,,,,,,,,,2025-11-06T10:49:42+00:00
evt_0417,match_17_sbu_vs_sin,Siniloan Blues,left,Pass,50,Unnamed,,2740,1,2997.286521,45.0,true,49.19,48.76,false,middle third,Successful,Long,Long,Unnamed,20.19,45.01,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-06T10:50:00+00:00
evt_0418,match_17_sbu_vs_sin,Siniloan Blues,left,Pass,53,Unnamed,,2749,1,3006.72382,9.0,true,21.94,66.76,false,defensive third,Unsuccessful,Long,Long,,71.69,93.76,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-06T10:50:22+00:00
evt_0419,match_17_sbu_vs_sin,San Beda University,right,Throw In,41,"Digal, Diegocarl",CB,2780,1,3037.757702,31.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-06T10:50:48+00:00
evt_0420,match_17_sbu_vs_sin,Siniloan Blues,left,Duel,55,Unnamed,,2780,1,3037.757702,0.0,false,62.94,76.89,true,middle third,Successful,Aerial,,,,,,,,,true,,,,"Digal, Diegocarl",,,,,2025-11-06T10:51:04+00:00
evt_0421,match_17_sbu_vs_sin,San Beda University,right,Clearance,41,"Digal, Diegocarl",CB,2784,1,3042.087281,4.0,false,80.69,79.51,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-11-06T10:51:14+00:00
evt_0422,match_17_sbu_vs_sin,Siniloan Blues,left,Pass,54,Unnamed,,2784,1,3042.087281,0.0,true,81.94,82.89,true,attacking third,Successful,Short,Short,Unnamed,76.19,65.64,attacking third,Back Pass,False,,true,,,,,,,,,2025-11-06T10:51:24+00:00
evt_0423,match_17_sbu_vs_sin,San Beda University,right,Clearance,20,"Fernandez, Laurence",RW,2788,1,3045.977733,4.0,false,78.94,61.51,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-11-06T10:51:33+00:00
evt_0424,match_17_sbu_vs_sin,San Beda University,right,Clearance,15,"Aningalan, Jul",CB,2793,1,3051.04232,5.0,false,80.69,47.63,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-11-06T10:51:45+00:00
evt_0425,match_17_sbu_vs_sin,San Beda University,right,Half Time,,,,2796,1,3053.326064,3.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-06T10:51:49+00:00
evt_0426,match_17_sbu_vs_sin,Siniloan Blues,right,Kickoff,,,,2796,2,3961.075654,0.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-06T10:54:03+00:00
evt_0427,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,50,Unnamed,,2802,2,3967.456806,6.0,true,49.69,49.13,true,middle third,Successful,Short,Short,Unnamed,66.19,45.38,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-06T10:54:24+00:00
evt_0428,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,58,Unnamed,,2804,2,3969.863745,2.0,true,76.94,28.5,false,defensive third,Successful,Short,Short,Unnamed,57.69,34.13,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-06T10:54:45+00:00
evt_0429,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,57,Unnamed,,2807,2,3972.762075,3.0,true,64.19,19.5,false,defensive third,Unsuccessful,Long,Long,,33.19,38.26,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-06T10:55:03+00:00
evt_0430,match_17_sbu_vs_sin,Siniloan Blues,right,Throw In,49,Unnamed,,2910,2,4075.029413,103.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:01:46+00:00
evt_0431,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,58,Unnamed,,2917,2,4082.458543,7.0,true,79.19,20.25,false,defensive third,Successful,Short,Short,Unnamed,90.69,38.63,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-11T02:02:08+00:00
evt_0432,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,48,Unnamed,,2920,2,4085.210828,3.0,true,92.44,37.13,false,defensive third,Successful,Short,Short,Unnamed,83.44,19.5,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:02:30+00:00
evt_0433,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,58,Unnamed,,2923,2,4088.403964,3.0,true,78.69,21.75,false,defensive third,Successful,Short,Short,Unnamed,67.19,28.13,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:02:55+00:00
evt_0434,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,57,Unnamed,,2925,2,4090.177121,2.0,true,62.94,24.38,false,defensive third,Successful,Short,Short,Unnamed,80.44,16.5,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-11T02:03:08+00:00
evt_0435,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,58,Unnamed,,2927,2,4092.60346,2.0,true,80.19,20.63,false,defensive third,Successful,Short,Short,Unnamed,77.94,40.13,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:03:31+00:00
evt_0436,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,57,Unnamed,,2930,2,4094.906814,3.0,true,75.19,32.26,false,defensive third,Successful,Short,Short,Unnamed,71.94,14.25,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:03:48+00:00
evt_0437,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,57,Unnamed,,2936,2,4101.588885,6.0,true,72.94,18.75,false,defensive third,Unsuccessful,Long,Long,,34.44,16.13,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:04:12+00:00
evt_0438,match_17_sbu_vs_sin,San Beda University,left,Interception,41,"Digal, Diegocarl",CB,2938,2,4102.921694,2.0,false,26.69,14.25,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:04:24+00:00
evt_0439,match_17_sbu_vs_sin,San Beda University,left,Pass,41,"Digal, Diegocarl",CB,2939,2,4103.996983,1.0,true,25.44,7.13,false,defensive third,Successful,Short,Short,"Tabelin, Kirvy",38.44,6.75,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:04:37+00:00
evt_0440,match_17_sbu_vs_sin,San Beda University,left,Dribble,19,"Tabelin, Kirvy",CAM,2940,2,4105.216156,1.0,true,37.94,7.13,false,defensive third,Successful,,,,,,,,,,true,,,,,,,,,2025-11-11T02:04:53+00:00
evt_0441,match_17_sbu_vs_sin,Siniloan Blues,right,Interception,57,Unnamed,,2945,2,4109.753331,5.0,false,45.44,11.25,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:05:14+00:00
evt_0442,match_17_sbu_vs_sin,San Beda University,left,Pass,20,"Fernandez, Laurence",RW,2946,2,4111.432222,1.0,true,26.44,22.13,false,defensive third,Successful,Short,Short,"Aningalan, Jul",23.69,47.63,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-11T02:06:12+00:00
evt_0443,match_17_sbu_vs_sin,San Beda University,left,Pass,15,"Aningalan, Jul",CB,2951,2,4116.167237,5.0,true,20.94,49.88,false,defensive third,Successful,Short,Short,"Barro, Harvy",31.94,52.88,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:06:29+00:00
evt_0444,match_17_sbu_vs_sin,Siniloan Blues,right,Duel,56,Unnamed,,2954,2,4119.075669,3.0,false,34.94,57.01,true,middle third,Successful,Ground,,,,,,,,,true,,,,"Barro, Harvy",,,,,2025-11-11T02:06:54+00:00
evt_0445,match_17_sbu_vs_sin,San Beda University,left,Tackle,15,"Aningalan, Jul",CB,2955,2,4120.44213,1.0,false,25.19,78.76,false,defensive third,Successful,,,,,,,,,,true,,,,,,,,,2025-11-11T02:07:22+00:00
evt_0446,match_17_sbu_vs_sin,San Beda University,left,Interception,15,"Aningalan, Jul",CB,2955,2,4120.312539,0.0,false,23.69,66.39,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:07:53+00:00
evt_0447,match_17_sbu_vs_sin,Siniloan Blues,right,Possession Loss,56,Unnamed,,2958,2,4123.060247,3.0,false,31.94,77.26,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:08:03+00:00
evt_0448,match_17_sbu_vs_sin,San Beda University,left,Dribble,43,"Omitade, Edvard",LW,2962,2,4127.503516,4.0,true,43.44,52.88,false,middle third,Successful,,,,,,,,,,true,,,,,,,,,2025-11-11T02:08:21+00:00
evt_0449,match_17_sbu_vs_sin,San Beda University,left,Pass,43,"Omitade, Edvard",LW,2967,2,4132.015329,5.0,true,59.44,28.13,true,middle third,Successful,Through Ball,Through Ball,"Tabelin, Kirvy",74.19,15.38,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:08:43+00:00
evt_0450,match_17_sbu_vs_sin,San Beda University,left,Shot,19,"Tabelin, Kirvy",CAM,2970,2,4135.02489,3.0,true,89.94,29.63,true,attacking third,Off Target,Right Foot,,,,,,,,Right Foot,false,,,,,,,,,2025-11-11T02:09:20+00:00
evt_0451,match_17_sbu_vs_sin,,,Out of Play,,,,2974,2,4139.090597,4.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:09:28+00:00
evt_0452,match_17_sbu_vs_sin,Siniloan Blues,right,Dribble,55,Unnamed,,3051,2,4216.127466,77.0,true,66.94,25.13,false,defensive third,Successful,,,,,,,,,,true,,,,,,,,,2025-11-11T02:10:43+00:00
evt_0453,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,55,Unnamed,,3054,2,4218.835836,3.0,true,67.44,36.76,false,defensive third,Successful,Short,Short,Unnamed,80.44,23.63,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-11T02:10:55+00:00
evt_0454,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,58,Unnamed,,3061,2,4225.923885,7.0,true,76.19,17.63,false,defensive third,Intercepted,Long,Long,"Aningalan, Jul",9.19,24.75,attacking third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:11:24+00:00
evt_0455,match_17_sbu_vs_sin,San Beda University,left,Duel,15,"Aningalan, Jul",CB,3061,2,4225.923885,0.0,false,8.94,24.75,false,defensive third,Successful,Aerial,,,,,,,,,true,,,,Unnamed,,,,,2025-11-11T02:11:38+00:00
evt_0456,match_17_sbu_vs_sin,,,Out of Play,,,,3064,2,4228.889671,3.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:11:46+00:00
evt_0457,match_17_sbu_vs_sin,Siniloan Blues,right,Throw In,52,Unnamed,,3077,2,4241.722967,13.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:12:05+00:00
evt_0458,match_17_sbu_vs_sin,Siniloan Blues,right,Dribble,57,Unnamed,,3084,2,4249.244301,7.0,true,20.44,18,true,attacking third,Successful,,,,,,,,,,true,,,,,,,,,2025-11-11T02:12:22+00:00
evt_0459,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,57,Unnamed,,3084,2,4249.244301,0.0,true,20.19,18,true,attacking third,Successful,Through Ball,Through Ball,Unnamed,21.19,36.01,attacking third,Lateral Pass,False,,true,,,,,,,,,2025-11-11T02:12:38+00:00
evt_0460,match_17_sbu_vs_sin,San Beda University,left,Foul,42,"Barro, Harvy",CDM,3098,2,4263.284682,14.0,false,23.69,22.13,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:12:58+00:00
evt_0461,match_17_sbu_vs_sin,Siniloan Blues,right,Free Kick,57,Unnamed,,3120,2,4285.029699,22.0,false,26.94,23.63,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:15:13+00:00
evt_0462,match_17_sbu_vs_sin,Siniloan Blues,right,Shot,57,Unnamed,,3129,2,4294.136371,9.0,true,26.44,21.75,true,middle third,Off Target,Right Foot,,,,,,,,Right Foot,true,,,,,,,,,2025-11-11T02:15:32+00:00
evt_0463,match_17_sbu_vs_sin,,,Out of Play,,,,3138,2,4302.833496,9.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:15:42+00:00
evt_0464,match_17_sbu_vs_sin,San Beda University,left,Pass,40,"Dilodilo, Austin",GK,3161,2,4326.425426,23.0,true,7.69,40.13,false,defensive third,Unsuccessful,Long,Long,,57.94,15.75,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:16:18+00:00
evt_0465,match_17_sbu_vs_sin,,,Out of Play,,,,3163,2,4328.206198,2.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:16:25+00:00
evt_0466,match_17_sbu_vs_sin,Siniloan Blues,right,Duel,57,Unnamed,,3163,2,4328.206198,0.0,false,57.19,14.63,false,middle third,Successful,Aerial,,,,,,,,,true,,,,"Dilodilo, Austin",,,,,2025-11-11T02:16:38+00:00
evt_0467,match_17_sbu_vs_sin,San Beda University,left,Pass,15,"Aningalan, Jul",CB,3193,2,4358.07426,30.0,true,25.44,79.14,false,defensive third,Successful,Short,Short,"Omitade, Edvard",40.94,92.26,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:18:07+00:00
evt_0468,match_17_sbu_vs_sin,San Beda University,left,Dribble,43,"Omitade, Edvard",LW,3197,2,4362.433296,4.0,true,67.69,88.51,true,middle third,Successful,,,,,,,,,,true,,,,,,,,,2025-11-11T02:18:18+00:00
evt_0469,match_17_sbu_vs_sin,San Beda University,left,Pass,43,"Omitade, Edvard",LW,3200,2,4364.771554,3.0,true,72.94,91.51,true,middle third,Unsuccessful,Short,Short,,64.94,66.01,middle third,Back Pass,False,,true,,,,,,,,,2025-11-11T02:18:44+00:00
evt_0470,match_17_sbu_vs_sin,,,Out of Play,,,,3204,2,4369.450527,4.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:18:54+00:00
evt_0471,match_17_sbu_vs_sin,San Beda University,left,Throw In,43,"Omitade, Edvard",LW,3227,2,4391.967881,23.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:19:19+00:00
evt_0472,match_17_sbu_vs_sin,San Beda University,left,Possession Loss,22,"Encaya, Pius",ST,3230,2,4395.462648,3.0,false,95.44,85.14,true,attacking third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:19:39+00:00
evt_0473,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,48,Unnamed,,3147,2,4408.905638,-83.0,true,91.44,36.38,false,defensive third,Successful,Short,Short,Unnamed,87.44,24.38,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:24:46+00:00
evt_0474,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,58,Unnamed,,3149,2,4410.766782,2.0,true,90.44,27.38,false,defensive third,Successful,Short,Short,Unnamed,84.19,41.63,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:25:00+00:00
evt_0475,match_17_sbu_vs_sin,Siniloan Blues,right,Dribble,55,Unnamed,,3151,2,4413.000735,2.0,true,85.19,31.88,false,defensive third,Successful,,,,,,,,,,true,,,,,,,,,2025-11-11T02:25:10+00:00
evt_0476,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,55,Unnamed,,3153,2,4414.981766,2.0,true,84.19,46.88,false,defensive third,Successful,Short,Short,Unnamed,93.94,40.51,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-11T02:25:23+00:00
evt_0477,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,48,Unnamed,,3160,2,4421.657445,7.0,true,93.94,39.76,false,defensive third,Unsuccessful,Long,Long,,41.69,25.13,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:25:43+00:00
evt_0478,match_17_sbu_vs_sin,San Beda University,left,Dribble,42,"Barro, Harvy",CDM,3166,2,4427.701805,6.0,true,54.44,67.89,true,middle third,Unsuccessful,,,,,,,,,,true,,,,,,,,,2025-11-11T02:25:57+00:00
evt_0479,match_17_sbu_vs_sin,San Beda University,left,Possession Loss,42,"Barro, Harvy",CDM,3166,2,4427.701805,0.0,false,52.94,69.01,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:26:03+00:00
evt_0480,match_17_sbu_vs_sin,Siniloan Blues,right,Interception,50,Unnamed,,3166,2,4427.701805,0.0,false,48.69,73.51,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:26:12+00:00
evt_0481,match_17_sbu_vs_sin,Siniloan Blues,right,Interception,55,Unnamed,,3169,2,4430.854746,3.0,false,41.69,60.38,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:26:23+00:00
evt_0482,match_17_sbu_vs_sin,San Beda University,left,Foul,42,"Barro, Harvy",CDM,3171,2,4432.189813,2.0,false,37.69,58.51,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:26:32+00:00
evt_0483,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,51,Unnamed,,3213,2,4474.115497,42.0,true,36.19,67.14,true,middle third,Unsuccessful,Long,Long,,19.44,48.38,attacking third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:27:22+00:00
evt_0484,match_17_sbu_vs_sin,Siniloan Blues,right,Clearance,58,Unnamed,,3217,2,4478.84865,4.0,false,53.44,34.88,false,middle third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:27:34+00:00
evt_0485,match_17_sbu_vs_sin,San Beda University,left,Interception,18,"Pineda, Jaryl",CAM,3217,2,4478.84865,0.0,false,34.19,38.63,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:27:40+00:00
evt_0486,match_17_sbu_vs_sin,San Beda University,left,Pass,18,"Pineda, Jaryl",CAM,3222,2,4483.795315,5.0,true,41.94,37.88,false,middle third,Successful,Long,Long,"Omitade, Edvard",75.94,79.51,attacking third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:28:00+00:00
evt_0487,match_17_sbu_vs_sin,San Beda University,left,Dribble,43,"Omitade, Edvard",LW,3227,2,4488.616753,5.0,true,88.69,69.01,true,attacking third,Unsuccessful,,,,,,,,,,false,,,,,,,,,2025-11-11T02:28:12+00:00
evt_0488,match_17_sbu_vs_sin,San Beda University,left,Pass,43,"Omitade, Edvard",LW,3234,2,4495.42553,7.0,true,83.44,72.76,true,attacking third,Unsuccessful,Long,Long,,90.44,26.25,attacking third,Forward Pass,False,,false,,,,,,,,,2025-11-11T02:29:01+00:00
evt_0489,match_17_sbu_vs_sin,San Beda University,left,Offside,23,"Salingay, Sam",ST,3232,2,4493.034448,-2.0,false,94.44,23.63,true,attacking third,,,,,,,,,,,false,,,,,,,,,2025-11-11T02:29:40+00:00
evt_0490,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,58,Unnamed,,3264,2,4525.984371,32.0,true,85.94,27,false,defensive third,Unsuccessful,Long,Long,,24.44,25.13,attacking third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:30:12+00:00
evt_0491,match_17_sbu_vs_sin,San Beda University,left,Duel,20,"Fernandez, Laurence",RW,3266,2,4527.861464,2.0,false,32.94,25.13,false,defensive third,Successful,Aerial,,,,,,,,,true,,,,Unnamed,,,,,2025-11-11T02:30:36+00:00
evt_0492,match_17_sbu_vs_sin,San Beda University,left,Pass,20,"Fernandez, Laurence",RW,3266,2,4527.861464,0.0,true,27.69,30,false,defensive third,Successful,Short,Short,"Aningalan, Jul",22.19,51.76,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-11T02:30:44+00:00
evt_0493,match_17_sbu_vs_sin,San Beda University,left,Pass,15,"Aningalan, Jul",CB,3269,2,4530.916736,3.0,true,22.94,45.38,false,defensive third,Successful,Long,Long,"Omitade, Edvard",38.19,87.01,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:31:08+00:00
evt_0494,match_17_sbu_vs_sin,Siniloan Blues,right,Interception,55,Unnamed,,3272,2,4533.487575,3.0,false,45.69,65.64,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:31:16+00:00
evt_0495,match_17_sbu_vs_sin,Siniloan Blues,right,Dribble,55,Unnamed,,3276,2,4537.665021,4.0,true,23.19,86.64,true,attacking third,Successful,,,,,,,,,,true,,,,,,,,,2025-11-11T02:31:40+00:00
evt_0496,match_17_sbu_vs_sin,San Beda University,left,Foul,42,"Barro, Harvy",CDM,3278,2,4539.707051,2.0,false,18.44,86.26,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:31:56+00:00
evt_0497,match_17_sbu_vs_sin,San Beda University,left,Yellow Card,42,"Barro, Harvy",CDM,3290,2,4551.073896,12.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:32:16+00:00
evt_0498,match_17_sbu_vs_sin,Siniloan Blues,right,Free Kick,57,Unnamed,,3331,2,4593.014596,41.0,false,15.94,88.14,true,attacking third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:32:49+00:00
evt_0499,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,57,Unnamed,,3334,2,4595.79727,3.0,true,15.94,86.64,true,attacking third,Unsuccessful,Long,Long,,2.69,34.88,attacking third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:33:08+00:00
evt_0500,match_17_sbu_vs_sin,,,Out of Play,,,,3334,2,4595.79727,0.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:33:09+00:00
evt_0501,match_17_sbu_vs_sin,San Beda University,left,Pass,40,"Dilodilo, Austin",GK,3375,2,4636.11615,41.0,true,7.69,39.38,false,defensive third,Unsuccessful,Long,Long,,54.19,16.13,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:33:44+00:00
evt_0502,match_17_sbu_vs_sin,Siniloan Blues,right,Duel,57,Unnamed,,3375,2,4636.11615,0.0,false,56.69,16.13,false,middle third,Successful,Aerial,,,,,,,,,true,,,,"Dilodilo, Austin",,,,,2025-11-11T02:33:55+00:00
evt_0503,match_17_sbu_vs_sin,,,Out of Play,,,,3377,2,4638.694384,2.0,false,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11T02:34:09+00:00
evt_0504,match_17_sbu_vs_sin,Siniloan Blues,right,Foul,57,Unnamed,,3379,2,4640.292341,2.0,false,46.94,28.13,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:34:19+00:00
evt_0505,match_17_sbu_vs_sin,San Beda University,left,Free Kick,20,"Fernandez, Laurence",RW,3391,2,4652.255101,12.0,false,28.94,27,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:34:43+00:00
evt_0506,match_17_sbu_vs_sin,San Beda University,left,Pass,20,"Fernandez, Laurence",RW,3391,2,4652.255101,0.0,true,34.94,21.38,false,defensive third,Successful,Short,Short,"Aningalan, Jul",25.19,55.13,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-11T02:34:54+00:00
evt_0507,match_17_sbu_vs_sin,San Beda University,left,Pass,15,"Aningalan, Jul",CB,3395,2,4656.625449,4.0,true,27.69,66.39,false,defensive third,Successful,Short,Short,"Fernandez, Laurence",28.19,45.01,defensive third,Lateral Pass,False,,true,,,,,,,,,2025-11-11T02:35:11+00:00
evt_0508,match_17_sbu_vs_sin,San Beda University,left,Pass,20,"Fernandez, Laurence",RW,3399,2,4660.814256,4.0,true,32.44,44.63,false,defensive third,Successful,Short,Short,"Digal, Diegocarl",27.69,23.25,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-11T02:35:25+00:00
evt_0509,match_17_sbu_vs_sin,San Beda University,left,Pass,41,"Digal, Diegocarl",CB,3403,2,4664.290883,4.0,true,29.44,20.63,false,defensive third,Intercepted,Short,Short,Unnamed,41.19,28.88,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:35:49+00:00
evt_0510,match_17_sbu_vs_sin,Siniloan Blues,right,Interception,57,Unnamed,,3403,2,4664.290883,0.0,false,41.69,25.5,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:35:58+00:00
evt_0511,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,57,Unnamed,,3404,2,4666.031736,1.0,true,44.94,27.38,true,middle third,Successful,Short,Short,Unnamed,61.94,31.13,defensive third,Back Pass,False,,true,,,,,,,,,2025-11-11T02:36:06+00:00
evt_0512,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,58,Unnamed,,3406,2,4667.069077,2.0,true,47.94,20.25,true,middle third,Successful,Short,Short,Unnamed,36.94,13.13,middle third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:36:26+00:00
evt_0513,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,57,Unnamed,,3412,2,4673.38082,6.0,true,27.69,24.75,true,middle third,Successful,Through Ball,Through Ball,Unnamed,7.44,21,attacking third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:36:47+00:00
evt_0514,match_17_sbu_vs_sin,Siniloan Blues,right,Pass,50,Unnamed,,3412,2,4673.38082,0.0,true,4.94,21.75,true,attacking third,Unsuccessful,Cross,Cross,,4.69,37.88,attacking third,Lateral Pass,False,,true,,,,,,,,,2025-11-11T02:37:01+00:00
evt_0515,match_17_sbu_vs_sin,Siniloan Blues,right,Possession Loss,50,Unnamed,,3421,2,4682.227554,9.0,false,2.44,21.38,true,attacking third,,,,,,,,,,,true,,,,,,,,,2025-11-11T02:37:11+00:00
evt_0516,match_17_sbu_vs_sin,San Beda University,left,Pass,40,"Dilodilo, Austin",GK,3424,2,4685.425894,3.0,true,11.94,42.38,false,defensive third,Successful,Short,Short,"Digal, Diegocarl",18.69,22.88,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:37:21+00:00
evt_0517,match_17_sbu_vs_sin,San Beda University,home,Substitution,22,"Encaya, Pius",ST,3428,2,4689.284022,4.0,false,51.5,32.49657759024848,,,,,,,,,,,,,true,,,,,"Encaya, Pius",ST,Trillo,ST,2025-11-11T02:41:16+00:00
evt_0518,match_17_sbu_vs_sin,San Beda University,home,Substitution,23,"Salingay, Sam",ST,3428,2,4689.284022,0.0,false,53.749995899200755,68.8766022184625,,,,,,,,,,,,,true,,,,,"Salingay, Sam",ST,"Paquite, James",RW,2025-11-11T02:41:16+00:00
evt_0519,match_17_sbu_vs_sin,San Beda University,left,Pass,41,"Digal, Diegocarl",CB,3426,2,4687.403535,-2.0,true,21.19,22.88,false,defensive third,Successful,Short,Short,"Tabelin, Kirvy",35.19,6.75,defensive third,Forward Pass,False,,true,,,,,,,,,2025-11-11T02:42:01+00:00
